file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume\index.html,15,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,3,144
resume\index.html,16,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,2,8
resume\index.html,17,html,bbf03db7,mkalsi13,2025-10-17,23:03:31,-07:00,2025-10-17T23:03:31-07:00,0,0
resume\index.html,18,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,2,7
resume\index.html,19,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,3,17
resume\index.html,20,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,3,7
resume\index.html,21,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,4,6
resume\index.html,22,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,5,19
resume\index.html,23,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,5,93
resume\index.html,24,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,4,7
resume\index.html,25,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,4,2
resume\index.html,26,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,5,113
resume\index.html,27,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,5,99
resume\index.html,28,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,4,3
resume\index.html,29,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,3,8
resume\index.html,30,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,2,8
resume\index.html,31,html,bbf03db7,mkalsi13,2025-10-17,23:03:31,-07:00,2025-10-17T23:03:31-07:00,0,0
resume\index.html,32,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,2,7
resume\index.html,33,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,3,16
resume\index.html,34,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,3,7
resume\index.html,35,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,4,6
resume\index.html,36,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,5,62
resume\index.html,37,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,5,88
resume\index.html,38,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,4,7
resume\index.html,39,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,3,8
resume\index.html,40,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,2,8
resume\index.html,41,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,1,5
resume\index.html,42,html,bbf03db7,mkalsi13,2025-10-17,23:03:31,-07:00,2025-10-17T23:03:31-07:00,0,0
resume\index.html,43,html,bbf03db7,mkalsi13,2025-10-17,23:03:31,-07:00,2025-10-17T23:03:31-07:00,1,48
resume\index.html,44,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,5
resume\index.html,45,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,5
projects\projects.js,1,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,63
projects\projects.js,2,js,2fcd4a99,mkalsi13,2025-10-24,22:26:18,-07:00,2025-10-24T22:26:18-07:00,0,55
projects\projects.js,3,js,2fcd4a99,mkalsi13,2025-10-24,22:26:18,-07:00,2025-10-24T22:26:18-07:00,0,0
projects\projects.js,4,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,19
projects\projects.js,5,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,13
projects\projects.js,6,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,22
projects\projects.js,7,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,8,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,42
projects\projects.js,9,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,34
projects\projects.js,10,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,60
projects\projects.js,11,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,55
projects\projects.js,12,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,13,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,23
projects\projects.js,14,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,42
projects\projects.js,15,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,16,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,17,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,40
projects\projects.js,18,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,18
projects\projects.js,19,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,49
projects\projects.js,20,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,48
projects\projects.js,21,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,22,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,23,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,46
projects\projects.js,24,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,21
projects\projects.js,25,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,43
projects\projects.js,26,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,27,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,28,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,37
projects\projects.js,29,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,62
projects\projects.js,30,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,31,js,2fcd4a99,mkalsi13,2025-10-24,22:26:18,-07:00,2025-10-24T22:26:18-07:00,0,0
projects\projects.js,32,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,40
projects\projects.js,33,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,72
projects\projects.js,34,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,35,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,36,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,34
projects\projects.js,37,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,66
projects\projects.js,38,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,62
projects\projects.js,39,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,76
projects\projects.js,40,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,41,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,42,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,38
projects\projects.js,43,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,42
projects\projects.js,44,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,29
projects\projects.js,45,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,30
projects\projects.js,46,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,28
projects\projects.js,47,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,49
projects\projects.js,48,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,43
projects\projects.js,49,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,53
projects\projects.js,50,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,26
projects\projects.js,51,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,25
projects\projects.js,52,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,1
projects\projects.js,53,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,13
projects\projects.js,54,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,19
projects\projects.js,55,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,22
projects\projects.js,56,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,31
projects\projects.js,57,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,18
projects\projects.js,58,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,18
projects\projects.js,59,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,23
projects\projects.js,60,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,45
projects\projects.js,61,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,47
projects\projects.js,62,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,48
projects\projects.js,63,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,23
projects\projects.js,64,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,0
projects\projects.js,65,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,22
projects\projects.js,66,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,41
projects\projects.js,67,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,18
projects\projects.js,68,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,23
projects\projects.js,69,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,45
projects\projects.js,70,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,47
projects\projects.js,71,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,48
projects\projects.js,72,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,23
projects\projects.js,73,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,0
projects\projects.js,74,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,1
projects\projects.js,75,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,1
projects\projects.js,76,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,22
projects\projects.js,77,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,4
projects\projects.js,78,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,11
projects\projects.js,79,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,53
projects\projects.js,80,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,21
projects\projects.js,81,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,18
projects\projects.js,82,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,87
projects\projects.js,83,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,18
projects\projects.js,84,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,55
projects\projects.js,85,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,47
projects\projects.js,86,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,48
projects\projects.js,87,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,23
projects\projects.js,88,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,0
projects\projects.js,89,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,22
projects\projects.js,90,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,41
projects\projects.js,91,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,18
projects\projects.js,92,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,55
projects\projects.js,93,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,47
projects\projects.js,94,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,48
projects\projects.js,95,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,5,23
projects\projects.js,96,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,0
projects\projects.js,97,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,1
projects\projects.js,98,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,1
projects\projects.js,99,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,23
projects\projects.js,100,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,101,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,102,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,33
projects\projects.js,103,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,34
projects\projects.js,104,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,35
projects\projects.js,105,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,39
projects\projects.js,106,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,31
projects\projects.js,107,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,40
projects\projects.js,108,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,61
projects\projects.js,109,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,1
projects\projects.js,110,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,29
projects\projects.js,111,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,23
projects\projects.js,112,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,61
projects\projects.js,113,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,1
projects\projects.js,114,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,115,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,116,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,45
projects\projects.js,117,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,27
projects\projects.js,118,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,44
projects\projects.js,119,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,48
projects\projects.js,120,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,23
projects\projects.js,121,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,1
projects\projects.js,122,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\projects.js,123,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,51
projects\projects.js,124,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,24
projects\projects.js,125,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,17
projects\projects.js,126,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,43
projects\projects.js,127,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,47
projects\projects.js,128,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,22
projects\projects.js,129,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,6
projects\projects.js,130,js,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,57
projects\projects.js,131,js,2fcd4a99,mkalsi13,2025-10-24,22:26:18,-07:00,2025-10-24T22:26:18-07:00,0,0
projects\index.html,1,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,13
projects\index.html,2,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,14
projects\index.html,3,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,4
projects\index.html,4,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,1,20
projects\index.html,5,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,1,66
projects\index.html,6,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,21
projects\index.html,7,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,1,41
projects\index.html,8,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,5
projects\index.html,9,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,4
projects\index.html,10,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,1,4
projects\index.html,11,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,38
projects\index.html,12,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,54
projects\index.html,13,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,57
projects\index.html,14,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,91
projects\index.html,15,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,4,45
projects\index.html,16,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,4
projects\index.html,17,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,61
projects\index.html,18,html,305162fc,mkalsi13,2025-10-10,22:27:35,-07:00,2025-10-10T22:27:35-07:00,2,8
projects\index.html,19,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,29
projects\index.html,20,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,3,100
projects\index.html,21,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,4
projects\index.html,22,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,2,26
projects\index.html,23,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,1,5
projects\index.html,24,html,bbf03db7,mkalsi13,2025-10-17,23:03:31,-07:00,2025-10-17T23:03:31-07:00,1,48
projects\index.html,25,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,1,49
projects\index.html,26,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,5
projects\index.html,27,html,d9ac892d,mkalsi13,2025-10-03,22:48:40,-07:00,2025-10-03T22:48:40-07:00,0,5
projects\index.html,28,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,0
projects\index.html,29,html,f37d20fd,mkalsi13,2025-10-31,19:36:38,-07:00,2025-10-31T19:36:38-07:00,0,5
project2\project2_report.html,1,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,0,13
project2\project2_report.html,2,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,0,14
project2\project2_report.html,3,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,1,4
project2\project2_report.html,4,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,2,29
project2\project2_report.html,5,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,2,5
project2\project2_report.html,6,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,3,5
project2\project2_report.html,7,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,8,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,9,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,10,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,11,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,12,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,13,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,14,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,15,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,16,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,35
project2\project2_report.html,17,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,3,0
project2\project2_report.html,18,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,0,0
project2\project2_report.html,19,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,3,4
project2\project2_report.html,20,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,23
project2\project2_report.html,21,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,20
project2\project2_report.html,22,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,34
project2\project2_report.html,23,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,25
project2\project2_report.html,24,html,91ff6e42,mkalsi13,2025-10-24,20:29:52,-07:00,2025-10-24T20:29:52-07:00,4,13
